action_name,split,profiles,samples,expected_hits,CVaR_90,VaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss,complexity_cost,layout_type
staggered_standard_standard,train,20,2400,3.0595833333333333,3.7752051019156285,3.6991666666666667,0.99875,3.694166666666667,2.878333333333333,0.41625000000000006,6.65575,8.598691868636445,1.3,make_staggered_convoy
staggered_standard_standard,eval,10,1200,3.1408333333333336,3.6182993730407524,3.8975,0.9950000000000001,4.14078125,2.8874999999999997,0.36249999999999993,7.100781249999999,8.415329784490945,1.3,make_staggered_convoy
staggered_standard_loose,train,20,2400,2.9345833333333333,3.5313332788383094,3.9166666666666665,0.9962500000000001,3.5802239583333333,2.6704166666666667,0.5520833333333333,6.3610572916666674,8.061000527106307,1.4,make_staggered_convoy
staggered_standard_loose,eval,10,1200,2.5758333333333336,3.2598888372485653,3.4849999999999994,0.9533333333333334,3.037354166666667,2.3616666666666664,0.39416666666666667,5.477854166666667,7.506173024912881,1.4,make_staggered_convoy
staggered_loose_compact,train,20,2400,3.042916666666667,3.6055692055692057,3.8033333333333332,0.9995833333333334,4.400041666666667,3.100416666666667,0.4883333333333333,7.5981250000000005,9.35870658420599,1.3499999999999999,make_staggered_convoy
staggered_loose_compact,eval,10,1200,2.7975,3.504225352112676,3.95,0.9974999999999999,4.586718750000001,3.1183333333333336,0.4166666666666667,7.788385416666666,9.680906835811248,1.3499999999999999,make_staggered_convoy
staggered_loose_standard,train,20,2400,2.9354166666666663,3.615569679849341,3.691666666666667,0.99875,3.4057812499999995,2.6087499999999997,0.5891666666666667,6.132364583333333,7.989907534595035,1.4,make_staggered_convoy
staggered_loose_standard,eval,10,1200,2.7250000000000005,3.054118420499346,3.86,0.9949999999999999,4.066739583333334,2.8558333333333334,0.4133333333333334,7.005239583333333,8.445543647976944,1.4,make_staggered_convoy
staggered_loose_loose,train,20,2400,2.7625,3.432708865633022,3.7141666666666673,0.9904166666666668,3.2171093749999997,2.3020833333333335,0.5554166666666667,5.630276041666667,7.155818036556416,1.4999999999999998,make_staggered_convoy
staggered_loose_loose,eval,10,1200,2.8283333333333336,3.4191163891797616,3.95,0.9783333333333333,2.79834375,2.2041666666666666,0.6566666666666666,5.13384375,7.005480716713192,1.4999999999999998,make_staggered_convoy
