epoch,train_loss,train_recon_loss,train_kl_loss,valid_loss,valid_recon_loss,valid_kl_loss
27,0.3394289528104392,0.12707834038883448,7.078353887254542,0.3417379677295685,0.1295658305287361,7.072404670715332
28,0.3387441834942861,0.12626581122590738,7.082612552426078,0.337994372844696,0.12600422650575638,7.066338348388672
29,0.3387441970407963,0.12606034893542528,7.089461814273488,0.3400898456573486,0.12776288017630577,7.077565622329712
30,0.3387596905231476,0.12569447920065036,7.1021738919344815,0.3391144245862961,0.1246818944811821,7.147750997543335
31,0.3388586481186477,0.12540341625836762,7.11517453735525,0.33865152597427367,0.12277620658278465,7.1958441734313965
32,0.3374335938556628,0.12462992170317606,7.093455894426866,0.34026975035667417,0.12508164793252946,7.172936868667603
33,0.3369496844031594,0.1243240147490393,7.087522495876659,0.3371162414550781,0.12228419631719589,7.161068296432495
34,0.3372822461480444,0.12386397086083889,7.113942606882616,0.340639716386795,0.12777237892150878,7.095578145980835
35,0.33698312125422736,0.12395955545997078,7.100785683501851,0.33721226155757905,0.12040623873472214,7.22686767578125
36,0.336617014286193,0.12341162503104318,7.106846462596547,0.3368102520704269,0.12293290421366691,7.129245185852051
37,0.33622450652447616,0.12319728486578573,7.100907537070188,0.3361248344182968,0.12271306365728378,7.113725709915161
38,0.3364249671047384,0.1227356485853141,7.122977413914421,0.3367499113082886,0.11952097862958908,7.240964412689209
39,0.3352710594507781,0.12226028477942402,7.100359304384752,0.3373031347990036,0.12568649649620056,7.0538880825042725
40,0.33569098941304465,0.12247568572109396,7.107176899909973,0.33964123725891116,0.12493881508708,7.156747484207154
41,0.33561775562438095,0.12213603330945427,7.116057553074577,0.3352233827114105,0.12153381034731865,7.122985792160034
42,0.33511544120582665,0.12198640880259601,7.10430121421814,0.3352627784013748,0.1218731664121151,7.112987375259399
43,0.3348277556625279,0.12161151006479155,7.107208398255435,0.3372777909040451,0.12490058913826943,7.079240179061889
44,0.33403764936057007,0.12115825263952668,7.095980080691251,0.33507378697395324,0.12062922418117523,7.148152256011963
45,0.33447125215422024,0.12125875733115456,7.10708332603628,0.33746118247509005,0.12307617515325546,7.146167182922364
46,0.3339787850325758,0.12098160750147971,7.099906021898443,0.33674576282501223,0.12079974561929703,7.198200941085815
47,0.3343467197634957,0.12083041600205681,7.117210252718492,0.3341899961233139,0.11999567300081253,7.139810848236084
48,0.3341576578942212,0.12066161861135201,7.116534818302501,0.3347648590803146,0.12089158371090888,7.12910943031311
49,0.3333991041237658,0.12031314632093365,7.10286543044177,0.335326811671257,0.12216315940022468,7.1054552555084225
50,0.33376146683638747,0.12048689885572954,7.109152414581993,0.3338297247886658,0.12060555070638657,7.107472515106201
51,0.3331188772889701,0.11978163053704934,7.111241741613909,0.3343145102262497,0.11785173267126084,7.215425968170166
52,0.333007351918654,0.11979113790121945,7.107207336209037,0.3373668372631073,0.12325396686792374,7.137095737457275
53,0.3324307660487565,0.11978299856524575,7.0882591009140015,0.33353814482688904,0.11909749060869217,7.148022174835205
54,0.33240418339317496,0.1193240364505486,7.10267171534625,0.3340051293373108,0.1210249826312065,7.099338483810425
55,0.33251714638688346,0.11950627375732768,7.100362577221611,0.33406499624252317,0.11881193295121192,7.175102233886719
56,0.33228750086643477,0.11926011377098886,7.100913096557964,0.3331058770418167,0.12066327333450318,7.081420421600342
57,0.331722750921141,0.11881206768818876,7.097022912719033,0.33464392721652986,0.12302159965038299,7.054077672958374
58,0.33147698877887294,0.11849668241021308,7.099343684586612,0.3337197840213776,0.12248119190335274,7.041286516189575
59,0.3316988789222457,0.11841988241807981,7.109299990263852,0.33428617417812345,0.11996637284755707,7.143993520736695
60,0.3315960510887883,0.11871802756054835,7.095934250138023,0.33237878382205965,0.12082854360342025,7.051674890518188
