action_name,split,profiles,samples,expected_hits,CVaR_90,VaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss,complexity_cost,layout_type
staggered_center_heavy_6_none_mixed_balanced_compact_compact,train,20,2400,2.8270833333333334,3.3199503778947146,3.9166666666666665,0.9354166666666668,4.528416666666667,3.3725,0.16833333333333333,7.934583333333333,9.78158753718123,1.2999999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_compact_compact,eval,10,1200,3.228333333333333,3.6015625,3.95,0.9991666666666668,4.279541666666667,3.158333333333333,0.425,7.522875000000001,9.208434691209659,1.2999999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_compact_standard,train,20,2400,2.5941666666666667,2.9555052790346905,3.9166666666666665,0.8558333333333333,4.0300312499999995,2.912916666666667,0.26375000000000004,6.995697916666666,8.544217509920633,1.3499999999999999,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_compact_standard,eval,10,1200,2.62,3.2162162162162162,3.8216666666666663,0.9091666666666667,3.568479166666667,2.5166666666666666,0.39333333333333337,6.163812500000001,7.597963175312801,1.3499999999999999,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_compact_loose,train,20,2400,2.27,2.755258117027919,3.7516666666666665,0.7666666666666667,3.295515625,2.3225000000000007,0.41625000000000006,5.701265625,7.13530105285574,1.4499999999999997,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_compact_loose,eval,10,1200,2.264166666666667,2.619687191612074,3.904166666666667,0.8525,3.4838125,2.394166666666667,0.14833333333333334,5.9076458333333335,7.388690963937963,1.4499999999999997,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_compact,train,20,2400,2.780416666666667,3.3645844486741794,3.9016666666666664,0.9345833333333335,3.7969062500000006,2.7820833333333335,0.5058333333333334,6.6801562500000005,8.618060846488385,1.4,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_compact,eval,10,1200,2.819166666666667,3.3231304985337244,3.95,0.9949999999999999,3.95065625,2.9266666666666667,0.44000000000000006,6.965322916666667,9.551068498373926,1.4,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_standard,train,20,2400,2.337083333333333,2.9135714285714283,3.7733333333333334,0.85125,3.51934375,2.569583333333333,0.2816666666666666,6.145260416666666,7.553162849738915,1.45,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_standard,eval,10,1200,2.0741666666666667,2.723607045689089,3.395,0.8683333333333334,3.0171666666666668,2.0766666666666667,0.2791666666666667,5.149666666666667,6.816229166666668,1.45,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_loose,train,20,2400,1.9895833333333333,2.523135241951032,3.7300000000000004,0.71375,2.924489583333333,2.1079166666666667,0.28208333333333335,5.0888229166666665,6.531459227767334,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_loose,eval,10,1200,2.2424999999999997,2.704212373848179,3.3574999999999995,0.8399999999999999,3.0160625,2.0658333333333334,0.3866666666666666,5.159229166666667,6.281264292502499,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_compact,train,20,2400,2.7779166666666666,3.2766347095133854,3.908333333333333,0.9420833333333333,3.6823333333333332,2.68375,0.5120833333333332,6.468500000000001,8.24414390341677,1.4999999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_compact,eval,10,1200,2.7608333333333333,3.31780712284914,3.95,0.9966666666666667,3.8341979166666667,2.843333333333333,0.31833333333333336,6.741197916666667,8.624187513271753,1.4999999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_standard,train,20,2400,2.2283333333333335,2.8087316655173944,3.4650000000000003,0.84375,2.9360052083333334,2.0858333333333334,0.4533333333333333,5.112505208333333,6.672889108878101,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_standard,eval,10,1200,2.205833333333333,2.619274767378216,3.695,0.8883333333333333,3.2962500000000006,2.15,0.36083333333333334,5.518416666666668,6.559401249611898,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_loose,train,20,2400,1.797916666666667,2.262404505518054,3.5775,0.7191666666666666,2.2271614583333337,1.6199999999999999,0.42374999999999996,3.931911458333334,5.3793317161004515,1.6499999999999997,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_loose,eval,10,1200,2.434166666666667,2.802,3.8375000000000004,0.8283333333333334,2.8684374999999998,1.9383333333333332,0.6408333333333334,4.934937500000001,6.433759110055965,1.6499999999999997,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_compact,train,20,2400,2.859583333333333,3.321256467638304,3.9166666666666665,0.9404166666666669,4.967708333333333,3.402916666666667,0.16916666666666666,8.404458333333332,10.319981456965584,1.42,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_compact,eval,10,1200,3.1925,3.6015625,3.95,0.9991666666666668,3.9116666666666666,3.099166666666666,0.43999999999999995,7.098833333333333,8.938283805022683,1.42,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_standard,train,20,2400,2.60375,2.911235252265072,3.9166666666666665,0.8470833333333333,4.548427083333334,2.9295833333333334,0.24958333333333335,7.527927083333334,9.009607878947033,1.47,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_standard,eval,10,1200,2.591666666666667,3.2036036036036037,3.8216666666666663,0.9091666666666667,3.2599791666666667,2.4883333333333333,0.39166666666666666,5.826645833333333,7.246275510204083,1.47,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_loose,train,20,2400,2.2891666666666666,2.709393919497055,3.7608333333333337,0.7683333333333333,3.6457864583333333,2.3733333333333335,0.4033333333333333,6.099786458333333,7.677311526178714,1.5699999999999998,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_loose,eval,10,1200,2.2083333333333335,2.619878310720555,3.904166666666667,0.8525,3.3149375,2.349166666666666,0.13583333333333333,5.691270833333333,7.264712466076347,1.5699999999999998,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_compact,train,20,2400,2.81625,3.416328410480061,3.9091666666666667,0.945,4.302770833333333,2.8070833333333325,0.51375,7.212604166666668,9.136059620694878,1.52,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_compact,eval,10,1200,2.805833333333333,3.317045454545455,3.95,0.9949999999999999,3.979697916666667,2.8841666666666668,0.46583333333333343,6.95703125,9.491601010799055,1.52,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_standard,train,20,2400,2.39375,2.9164748976513684,3.7891666666666666,0.8554166666666665,4.1491875,2.6479166666666667,0.2758333333333333,6.852270833333334,8.325654931060368,1.57,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_standard,eval,10,1200,2.054166666666667,2.7231476661461045,3.395,0.8683333333333334,3.1452500000000003,2.069166666666667,0.2758333333333333,5.269583333333332,6.881311011904762,1.57,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_loose,train,20,2400,2.08625,2.5658041091534813,3.8091666666666666,0.7137499999999999,3.3618854166666674,2.16875,0.3070833333333333,5.592052083333333,7.090732312427027,1.67,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_loose,eval,10,1200,2.256666666666667,2.70188679245283,3.3574999999999995,0.8399999999999999,3.3070625,2.0883333333333334,0.38416666666666666,5.472229166666667,6.546663343339051,1.67,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_compact,train,20,2400,2.799583333333333,3.320215234419126,3.9091666666666667,0.9412499999999999,4.109989583333332,2.6870833333333337,0.5275,6.902572916666666,8.745635899591974,1.6199999999999999,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_compact,eval,10,1200,2.7691666666666666,3.31780712284914,3.95,0.9966666666666667,4.098072916666667,2.8466666666666667,0.32083333333333336,7.00890625,8.856183492803916,1.6199999999999999,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_standard,train,20,2400,2.3216666666666668,2.819135359046088,3.680833333333333,0.8441666666666666,3.5670468750000004,2.158333333333333,0.46499999999999997,5.818380208333332,7.619236020829453,1.67,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_standard,eval,10,1200,2.210833333333333,2.6200539881574363,3.695,0.8883333333333333,3.524,2.1625,0.36083333333333334,5.7586666666666675,6.788806011516658,1.67,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_loose,train,20,2400,1.8454166666666665,2.2634146065281553,3.7675,0.72125,2.682786458333333,1.6325000000000003,0.4466666666666666,4.404619791666667,5.78546050397924,1.7699999999999998,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_loose,eval,10,1200,2.4575,2.802,3.8375000000000004,0.8283333333333334,3.1270937500000002,1.9650000000000003,0.6433333333333333,5.220760416666667,6.728755674471205,1.7699999999999998,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_compact,train,20,2400,3.104166666666667,3.6278081328933176,3.9091666666666667,0.9974999999999999,3.985151041666667,3.25875,0.38625,7.321151041666667,9.386671300833148,1.4,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_compact,eval,10,1200,2.6550000000000002,3.0372277373243635,3.941666666666667,0.9841666666666666,3.666854166666666,2.795,0.2325,6.508354166666666,8.577660137481569,1.4,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_standard,train,20,2400,2.94625,3.5749658896633534,3.9166666666666665,0.9966666666666668,3.6020520833333336,2.9020833333333336,0.4575,6.595635416666665,8.205325266741882,1.45,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_standard,eval,10,1200,2.6416666666666666,3.239672288495818,3.941666666666667,0.925,3.310250000000001,2.4883333333333333,0.315,5.861583333333334,7.646665781785956,1.45,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_loose,train,20,2400,2.661666666666666,3.3176382197849987,3.9166666666666665,0.98375,2.9506875000000004,2.4137500000000003,0.6137500000000001,5.4871875,7.053674160465829,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_loose,eval,10,1200,2.5725000000000002,3.3407061688311686,3.8975,0.985,3.4434895833333337,2.5116666666666663,0.36416666666666664,6.027989583333334,7.730606292046285,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_compact,train,20,2400,2.66625,3.278049164657028,3.9166666666666665,0.9870833333333333,3.5052395833333336,2.989583333333333,0.2700000000000001,6.548822916666667,8.640578985556408,1.5,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_compact,eval,10,1200,2.695,3.3229004329004326,3.4849999999999994,0.99,3.551885416666667,2.8266666666666667,0.2891666666666667,6.436385416666667,7.848490215483748,1.5,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_standard,train,20,2400,2.600416666666667,3.2691163289147753,3.9,0.9491666666666667,2.942192708333333,2.390833333333333,0.4895833333333333,5.430942708333333,7.073189727696122,1.55,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_standard,eval,10,1200,2.8425000000000002,3.1251836949850063,3.95,0.9666666666666666,3.906645833333333,3.0083333333333337,0.20833333333333334,6.956645833333335,8.461478613700514,1.55,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_loose,train,20,2400,2.560416666666667,3.174225418744406,3.9166666666666665,0.9391666666666667,2.7759895833333332,2.1354166666666665,0.6325000000000001,5.037906250000001,6.577742348965385,1.65,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_loose,eval,10,1200,2.271666666666667,2.719963485012617,3.8225,0.9341666666666667,2.798885416666667,2.0783333333333336,0.37416666666666665,4.952052083333333,6.570856657146743,1.65,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_compact,train,20,2400,2.375,2.981074513760956,3.9166666666666665,0.9225000000000001,2.7585625,2.4258333333333337,0.34541666666666665,5.253479166666667,7.147607864511201,1.5999999999999999,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_compact,eval,10,1200,2.8741666666666665,3.412741988442343,3.86,1.0,3.6573750000000005,2.868333333333333,0.32,6.589708333333332,8.217209918101222,1.5999999999999999,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_standard,train,20,2400,2.247916666666667,2.8512757907091677,3.6241666666666674,0.8324999999999999,2.502390625,2.0095833333333335,0.43374999999999997,4.598723958333333,6.375834665334666,1.65,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_standard,eval,10,1200,2.9483333333333333,3.5166315789473686,3.95,0.9891666666666667,3.8801666666666668,3.0308333333333333,0.34,6.978999999999999,8.522586540490408,1.65,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_loose,train,20,2400,2.1270833333333337,2.7940425527504607,3.4816666666666674,0.8441666666666666,2.535260416666667,1.9575,0.42541666666666667,4.57784375,6.000029491471385,1.7499999999999998,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_loose,eval,10,1200,2.3766666666666665,3.020976692563818,3.9349999999999996,0.8716666666666667,2.685625,2.0158333333333336,0.4708333333333334,4.795624999999999,6.3879309082541935,1.7499999999999998,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_compact,train,20,2400,3.1745833333333335,3.6268049409188543,3.9166666666666665,0.9983333333333333,4.631005208333333,3.335,0.3866666666666666,8.043338541666667,10.106650759897478,1.52,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_compact,eval,10,1200,2.646666666666667,3.035240557837184,3.941666666666667,0.9875,3.6178541666666666,2.8241666666666667,0.21916666666666668,6.485854166666667,8.70401712107768,1.52,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_standard,train,20,2400,2.9845833333333336,3.5764930635763967,3.9166666666666665,0.9966666666666668,3.9806145833333337,2.925,0.47541666666666665,7.000697916666667,8.584957166297329,1.57,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_standard,eval,10,1200,2.6416666666666666,3.230199629867149,3.9425000000000003,0.9225000000000001,3.5257916666666675,2.52,0.30833333333333335,6.107458333333334,8.077089369825822,1.57,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_loose,train,20,2400,2.7095833333333332,3.317101893091589,3.9166666666666665,0.9854166666666666,3.2256666666666676,2.413333333333333,0.6579166666666667,5.7705833333333345,7.341594934786971,1.67,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_loose,eval,10,1200,2.580833333333333,3.3410533910533906,3.8975,0.9833333333333334,3.551781249999999,2.5175,0.36500000000000005,6.142281250000001,7.841015774804906,1.67,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_compact,train,20,2400,2.787083333333334,3.3797223082361647,3.9166666666666665,0.9966666666666667,4.248651041666667,3.05125,0.3270833333333334,7.365317708333333,9.448718240407361,1.62,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_compact,eval,10,1200,2.705,3.3287827858416095,3.4849999999999994,0.9941666666666669,3.7651354166666673,2.8375,0.2891666666666667,6.66046875,8.064112010355545,1.62,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_standard,train,20,2400,2.6224999999999996,3.3132783882783885,3.9091666666666667,0.9383333333333332,3.3637656250000005,2.41125,0.5133333333333334,5.877682291666668,7.6012196159266505,1.6700000000000002,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_standard,eval,10,1200,2.8591666666666664,3.122530132331444,3.95,0.9683333333333332,4.2256875,3.025,0.20833333333333334,7.292354166666667,8.782790550637452,1.6700000000000002,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_loose,train,20,2400,2.5908333333333333,3.1763337499171658,3.9166666666666665,0.9400000000000001,3.0662812500000003,2.148333333333333,0.6454166666666666,5.343697916666667,6.915964695130152,1.77,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_loose,eval,10,1200,2.2841666666666667,2.729141736597366,3.8225,0.9349999999999999,3.0642604166666674,2.0816666666666666,0.37916666666666665,5.221760416666667,6.982055375095461,1.77,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_compact,train,20,2400,2.4745833333333325,3.0816596729213948,3.9166666666666665,0.9500000000000002,3.510536458333333,2.505,0.3554166666666666,6.086619791666666,8.27206454304721,1.72,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_compact,eval,10,1200,2.8858333333333333,3.4149010793514334,3.86,1.0,3.885791666666667,2.883333333333333,0.32,6.833125,8.446584918101223,1.72,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_standard,train,20,2400,2.3316666666666666,2.943675784002819,3.6541666666666672,0.8391666666666667,3.091,2.0633333333333335,0.46958333333333335,5.2482500000000005,7.131631401802627,1.77,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_standard,eval,10,1200,2.979166666666667,3.5159607843137253,3.95,0.9925,4.217604166666667,3.055833333333333,0.3408333333333334,7.341604166666666,8.87055144720854,1.77,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_loose,train,20,2400,2.1862500000000002,2.7867471690339785,3.6950000000000003,0.8387499999999999,3.0118020833333334,2.01375,0.44749999999999995,5.1150520833333335,6.536938302431667,1.8699999999999999,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_loose,eval,10,1200,2.4099999999999997,3.0378418864558263,3.9349999999999996,0.8741666666666665,2.9646250000000003,2.0233333333333334,0.49750000000000005,5.087458333333333,6.81241517398846,1.8699999999999999,make_staggered_convoy
