action_name,split,profiles,samples,expected_hits,CVaR_90,VaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss,summary_budget,n_trials_per_seed,complexity_cost,layout_type
staggered_uniform_6x7_centered_alt_high_value_center_standard_loose,eval,10,1200,2.8375000000000004,3.437750995134896,3.9425000000000003,0.9966666666666667,3.4154375000000003,2.4175,0.515,5.9359375,7.894189297523039,full,40,1.62,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_compact,train,20,480,3.135416666666667,3.61625,3.875,0.9979166666666666,3.893359375,2.7937499999999997,0.5833333333333334,6.8037760416666675,8.154411706349206,screen_only,8,1.57,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_compact,eval,10,240,3.35,3.6,4.0,1.0,4.19765625,2.9291666666666663,0.6500000000000001,7.256822916666666,8.836735011312218,screen_only,8,1.57,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_standard,train,20,480,3.008333333333333,3.624305555555556,3.875,1.0,3.6095182291666665,2.5833333333333335,0.6416666666666667,6.321184895833333,8.038096354166665,screen_only,8,1.62,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_standard,eval,10,240,2.4708333333333337,2.8352182539682538,3.65,0.9166666666666666,3.726354166666667,2.5041666666666673,0.4625,6.3230208333333335,8.090467032967034,screen_only,8,1.62,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_loose,train,20,2400,2.3016666666666667,2.9609431883377666,3.9091666666666667,0.8858333333333333,2.8165,2.02,0.43499999999999994,4.9235,6.239149505937933,full,40,1.72,make_staggered_convoy
staggered_uniform_6x7_centered_alt_high_value_center_loose_loose,eval,10,1200,2.743333333333333,3.316470588235294,3.8291666666666666,0.9883333333333333,3.035364583333333,1.975,0.8266666666666665,5.175697916666668,7.00784681372549,full,40,1.72,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_compact_compact,train,20,480,2.7895833333333333,3.2679411764705875,3.875,0.93125,4.577604166666666,3.389583333333333,0.1645833333333333,8.000104166666667,9.471681985294119,screen_only,8,1.2999999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_compact_compact,eval,10,240,3.241666666666667,3.6066666666666665,4.0,1.0,4.2853125,3.1874999999999996,0.425,7.557812499999999,9.010065789473682,screen_only,8,1.2999999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_compact_standard,train,20,480,2.5770833333333334,2.959027777777778,3.875,0.8604166666666666,4.074453125,2.9291666666666667,0.24375,7.052369791666666,8.416041666666667,screen_only,8,1.3499999999999999,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_compact_standard,eval,10,240,2.6125,3.01268115942029,3.8125,0.9083333333333332,3.5551041666666663,2.5208333333333335,0.39583333333333337,6.155104166666667,7.511875000000001,screen_only,8,1.3499999999999999,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_compact_loose,train,20,480,2.2541666666666664,2.7,3.75,0.7625,3.321875,2.3208333333333337,0.41875,5.726458333333333,6.809970238095238,screen_only,8,1.4499999999999997,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_compact_loose,eval,10,240,2.3249999999999997,2.717361111111111,3.8875,0.8625,3.5487499999999996,2.4375,0.15,6.01625,7.182083333333334,screen_only,8,1.4499999999999997,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_compact,train,20,480,2.7479166666666672,3.318846153846154,3.875,0.9354166666666666,3.7626302083333334,2.7291666666666665,0.50625,6.593046875000001,8.085212568681317,screen_only,8,1.4,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_compact,eval,10,240,2.8291666666666666,3.2287774725274723,4.0,0.9958333333333333,3.8903125000000003,2.8875,0.4416666666666666,6.8661458333333325,9.046958333333334,screen_only,8,1.4,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_standard,train,20,2400,2.337083333333333,2.9135714285714283,3.7733333333333334,0.85125,3.51934375,2.569583333333333,0.2816666666666666,6.145260416666666,7.553162849738915,full,40,1.45,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_standard,eval,10,1200,2.0741666666666667,2.723607045689089,3.395,0.8683333333333334,3.0171666666666668,2.0766666666666667,0.2791666666666667,5.149666666666667,6.816229166666668,full,40,1.45,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_loose,train,20,2400,1.9895833333333333,2.523135241951032,3.7300000000000004,0.71375,2.924489583333333,2.1079166666666667,0.28208333333333335,5.0888229166666665,6.531459227767334,full,40,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_standard_loose,eval,10,1200,2.2424999999999997,2.704212373848179,3.3574999999999995,0.8399999999999999,3.0160625,2.0658333333333334,0.3866666666666666,5.159229166666667,6.281264292502499,full,40,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_compact,train,20,480,2.75,3.260416666666667,3.875,0.94375,3.6520572916666665,2.6708333333333334,0.5104166666666666,6.424973958333334,8.265710664335666,screen_only,8,1.4999999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_compact,eval,10,240,2.779166666666667,3.330263157894737,4.0,0.9958333333333333,3.828958333333334,2.8208333333333333,0.3416666666666667,6.718125000000001,8.593271978021978,screen_only,8,1.4999999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_standard,train,20,2400,2.2283333333333335,2.8087316655173944,3.4650000000000003,0.84375,2.9360052083333334,2.0858333333333334,0.4533333333333333,5.112505208333333,6.672889108878101,full,40,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_standard,eval,10,1200,2.205833333333333,2.619274767378216,3.695,0.8883333333333333,3.2962500000000006,2.15,0.36083333333333334,5.518416666666668,6.559401249611898,full,40,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_loose,train,20,2400,1.797916666666667,2.262404505518054,3.5775,0.7191666666666666,2.2271614583333337,1.6199999999999999,0.42374999999999996,3.931911458333334,5.3793317161004515,full,40,1.6499999999999997,make_staggered_convoy
staggered_center_heavy_6_none_mixed_balanced_loose_loose,eval,10,1200,2.434166666666667,2.802,3.8375000000000004,0.8283333333333334,2.8684374999999998,1.9383333333333332,0.6408333333333334,4.934937500000001,6.433759110055965,full,40,1.6499999999999997,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_compact,train,20,480,2.8270833333333334,3.2662366310160422,3.875,0.93125,4.994583333333334,3.4145833333333337,0.15833333333333335,8.440833333333334,10.025015318627451,screen_only,8,1.42,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_compact,eval,10,240,3.2083333333333335,3.6066666666666665,4.0,1.0,3.9123958333333335,3.1083333333333334,0.45833333333333337,7.112395833333333,8.680994360902256,screen_only,8,1.42,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_standard,train,20,480,2.5875,2.95465367965368,3.875,0.85,4.604869791666667,2.9479166666666665,0.2208333333333333,7.596953125000001,8.980958333333335,screen_only,8,1.47,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_standard,eval,10,240,2.583333333333333,2.924721293199554,3.8125,0.9083333333333332,3.274479166666667,2.4875,0.39583333333333337,5.841145833333333,7.007041666666666,screen_only,8,1.47,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_loose,train,20,480,2.275,2.6520833333333336,3.7583333333333333,0.7645833333333334,3.6427083333333328,2.364583333333333,0.4020833333333333,6.087708333333334,7.351845238095239,screen_only,8,1.5699999999999998,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_compact_loose,eval,10,240,2.25,2.6316468253968255,3.8875,0.8625,3.391041666666667,2.3916666666666666,0.13333333333333336,5.809374999999999,7.20325,screen_only,8,1.5699999999999998,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_compact,train,20,480,2.7833333333333337,3.3164777327935226,3.875,0.94375,4.282213541666667,2.7562499999999996,0.50625,7.1397135416666675,8.622455624236874,screen_only,8,1.52,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_compact,eval,10,240,2.8,3.2276785714285716,4.0,0.9958333333333333,3.9411458333333336,2.8583333333333334,0.4583333333333333,6.891145833333333,9.181583333333332,screen_only,8,1.52,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_standard,train,20,2400,2.39375,2.9164748976513684,3.7891666666666666,0.8554166666666665,4.1491875,2.6479166666666667,0.2758333333333333,6.852270833333334,8.325654931060368,full,40,1.57,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_standard,eval,10,1200,2.054166666666667,2.7231476661461045,3.395,0.8683333333333334,3.1452500000000003,2.069166666666667,0.2758333333333333,5.269583333333332,6.881311011904762,full,40,1.57,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_loose,train,20,2400,2.08625,2.5658041091534813,3.8091666666666666,0.7137499999999999,3.3618854166666674,2.16875,0.3070833333333333,5.592052083333333,7.090732312427027,full,40,1.67,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_standard_loose,eval,10,1200,2.256666666666667,2.70188679245283,3.3574999999999995,0.8399999999999999,3.3070625,2.0883333333333334,0.38416666666666666,5.472229166666667,6.546663343339051,full,40,1.67,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_compact,train,20,480,2.78125,3.304166666666667,3.875,0.9458333333333334,4.154739583333333,2.6958333333333333,0.5208333333333334,6.954739583333333,8.626997877122877,screen_only,8,1.6199999999999999,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_compact,eval,10,240,2.791666666666667,3.330263157894737,4.0,0.9958333333333333,4.086666666666668,2.8291666666666666,0.3416666666666667,6.984166666666667,8.807480311355311,screen_only,8,1.6199999999999999,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_standard,train,20,480,2.3104166666666663,2.764356060606061,3.5875000000000004,0.8458333333333332,3.619348958333333,2.1645833333333337,0.4520833333333334,5.874348958333334,7.348582927489178,screen_only,8,1.67,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_standard,eval,10,240,2.25,2.6299242424242424,3.6624999999999996,0.9,3.6055208333333333,2.2,0.3708333333333333,5.8796875,7.135791666666667,screen_only,8,1.67,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_loose,train,20,2400,1.8454166666666665,2.2634146065281553,3.7675,0.72125,2.682786458333333,1.6325000000000003,0.4466666666666666,4.404619791666667,5.78546050397924,full,40,1.7699999999999998,make_staggered_convoy
staggered_center_heavy_6_none_high_value_center_loose_loose,eval,10,1200,2.4575,2.802,3.8375000000000004,0.8283333333333334,3.1270937500000002,1.9650000000000003,0.6433333333333333,5.220760416666667,6.728755674471205,full,40,1.7699999999999998,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_compact,train,20,480,3.058333333333333,3.6135732323232324,3.875,0.99375,4.003411458333334,3.266666666666667,0.37500000000000006,7.345078124999999,9.186416666666666,screen_only,8,1.4,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_compact,eval,10,240,2.6958333333333333,3.0388888888888888,4.0,1.0,3.691770833333333,2.8083333333333336,0.22083333333333335,6.544270833333333,8.6490625,screen_only,8,1.4,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_standard,train,20,480,2.910416666666667,3.5708333333333337,3.875,0.9916666666666668,3.6209635416666663,2.90625,0.4333333333333334,6.613880208333333,8.253927083333334,screen_only,8,1.45,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_standard,eval,10,240,2.65,3.125049019607843,4.0,0.9166666666666667,3.2761458333333335,2.470833333333333,0.31666666666666665,5.8103125,7.511347990777338,screen_only,8,1.45,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_loose,train,20,2400,2.661666666666666,3.3176382197849987,3.9166666666666665,0.98375,2.9506875000000004,2.4137500000000003,0.6137500000000001,5.4871875,7.053674160465829,full,40,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_compact_loose,eval,10,1200,2.5725000000000002,3.3407061688311686,3.8975,0.985,3.4434895833333337,2.5116666666666663,0.36416666666666664,6.027989583333334,7.730606292046285,full,40,1.5499999999999998,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_compact,train,20,480,2.6333333333333333,3.1764901223647355,3.875,0.9875,3.494140625000001,2.9666666666666663,0.2625,6.513307291666666,8.374333333333333,screen_only,8,1.5,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_compact,eval,10,240,2.754166666666667,3.3236111111111115,3.6624999999999996,1.0,3.60171875,2.8625,0.2958333333333333,6.523385416666666,7.821475250626567,screen_only,8,1.5,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_standard,train,20,2400,2.600416666666667,3.2691163289147753,3.9,0.9491666666666667,2.942192708333333,2.390833333333333,0.4895833333333333,5.430942708333333,7.073189727696122,full,40,1.55,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_standard,eval,10,1200,2.8425000000000002,3.1251836949850063,3.95,0.9666666666666666,3.906645833333333,3.0083333333333337,0.20833333333333334,6.956645833333335,8.461478613700514,full,40,1.55,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_loose,train,20,2400,2.560416666666667,3.174225418744406,3.9166666666666665,0.9391666666666667,2.7759895833333332,2.1354166666666665,0.6325000000000001,5.037906250000001,6.577742348965385,full,40,1.65,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_standard_loose,eval,10,1200,2.271666666666667,2.719963485012617,3.8225,0.9341666666666667,2.798885416666667,2.0783333333333336,0.37416666666666665,4.952052083333333,6.570856657146743,full,40,1.65,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_compact,train,20,2400,2.375,2.981074513760956,3.9166666666666665,0.9225000000000001,2.7585625,2.4258333333333337,0.34541666666666665,5.253479166666667,7.147607864511201,full,40,1.5999999999999999,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_compact,eval,10,1200,2.8741666666666665,3.412741988442343,3.86,1.0,3.6573750000000005,2.868333333333333,0.32,6.589708333333332,8.217209918101222,full,40,1.5999999999999999,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_standard,train,20,2400,2.247916666666667,2.8512757907091677,3.6241666666666674,0.8324999999999999,2.502390625,2.0095833333333335,0.43374999999999997,4.598723958333333,6.375834665334666,full,40,1.65,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_standard,eval,10,1200,2.9483333333333333,3.5166315789473686,3.95,0.9891666666666667,3.8801666666666668,3.0308333333333333,0.34,6.978999999999999,8.522586540490408,full,40,1.65,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_loose,train,20,2400,2.1270833333333337,2.7940425527504607,3.4816666666666674,0.8441666666666666,2.535260416666667,1.9575,0.42541666666666667,4.57784375,6.000029491471385,full,40,1.7499999999999998,make_staggered_convoy
staggered_center_heavy_6_centered_alt_mixed_balanced_loose_loose,eval,10,1200,2.3766666666666665,3.020976692563818,3.9349999999999996,0.8716666666666667,2.685625,2.0158333333333336,0.4708333333333334,4.795624999999999,6.3879309082541935,full,40,1.7499999999999998,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_compact,train,20,480,3.1312499999999996,3.6583333333333337,3.875,0.9979166666666668,4.622161458333333,3.3416666666666663,0.3833333333333333,8.040494791666667,9.958779761904761,screen_only,8,1.52,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_compact,eval,10,240,2.6833333333333336,3.1,4.0,1.0,3.6307291666666672,2.825,0.2166666666666667,6.499062500000001,8.651416666666668,screen_only,8,1.52,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_standard,train,20,480,2.9520833333333334,3.5749999999999993,3.875,0.9916666666666668,4.017630208333333,2.939583333333333,0.4479166666666667,7.046796875000001,8.596177083333334,screen_only,8,1.57,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_standard,eval,10,240,2.654166666666667,3.125049019607843,4.0,0.9208333333333334,3.5130208333333335,2.5166666666666666,0.30833333333333335,6.091354166666667,8.078014657444005,screen_only,8,1.57,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_loose,train,20,480,2.6541666666666663,3.2731443994601888,3.875,0.975,3.132708333333334,2.3499999999999996,0.6437499999999999,5.611458333333333,7.131280303030304,screen_only,8,1.67,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_compact_loose,eval,10,240,2.6083333333333334,3.3083333333333336,3.9625,0.9916666666666668,3.568333333333334,2.5375000000000005,0.3625,6.178333333333334,7.644833333333334,screen_only,8,1.67,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_compact,train,20,480,2.7625,3.369875446191236,3.875,0.9958333333333333,4.256197916666666,3.0458333333333334,0.3083333333333333,7.3636979166666645,9.284492424242423,screen_only,8,1.62,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_compact,eval,10,240,2.7666666666666666,3.3458333333333337,3.6624999999999996,1.0,3.8288020833333336,2.8750000000000004,0.2958333333333333,6.762968749999999,8.193641917293233,screen_only,8,1.62,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_standard,train,20,480,2.595833333333333,3.2611309523809524,3.875,0.9416666666666667,3.35265625,2.3854166666666665,0.5104166666666666,5.840156250000001,7.685657738095239,screen_only,8,1.6700000000000002,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_standard,eval,10,240,2.8875,3.129716117216117,4.0,0.9625,4.240937499999999,3.0791666666666666,0.20416666666666666,7.3609375,8.656165674603175,screen_only,8,1.6700000000000002,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_loose,train,20,2400,2.5908333333333333,3.1763337499171658,3.9166666666666665,0.9400000000000001,3.0662812500000003,2.148333333333333,0.6454166666666666,5.343697916666667,6.915964695130152,full,40,1.77,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_standard_loose,eval,10,1200,2.2841666666666667,2.729141736597366,3.8225,0.9349999999999999,3.0642604166666674,2.0816666666666666,0.37916666666666665,5.221760416666667,6.982055375095461,full,40,1.77,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_compact,train,20,480,2.4541666666666666,2.9281035141329257,3.875,0.9520833333333332,3.469088541666667,2.460416666666667,0.3729166666666667,6.0040885416666665,7.871345238095238,screen_only,8,1.72,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_compact,eval,10,240,2.9375,3.4139588100686495,3.925,1.0,3.9626041666666674,2.929166666666667,0.32916666666666666,6.957604166666667,8.505776515151513,screen_only,8,1.72,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_standard,train,20,2400,2.3316666666666666,2.943675784002819,3.6541666666666672,0.8391666666666667,3.091,2.0633333333333335,0.46958333333333335,5.2482500000000005,7.131631401802627,full,40,1.77,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_standard,eval,10,1200,2.979166666666667,3.5159607843137253,3.95,0.9925,4.217604166666667,3.055833333333333,0.3408333333333334,7.341604166666666,8.87055144720854,full,40,1.77,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_loose,train,20,2400,2.1862500000000002,2.7867471690339785,3.6950000000000003,0.8387499999999999,3.0118020833333334,2.01375,0.44749999999999995,5.1150520833333335,6.536938302431667,full,40,1.8699999999999999,make_staggered_convoy
staggered_center_heavy_6_centered_alt_high_value_center_loose_loose,eval,10,1200,2.4099999999999997,3.0378418864558263,3.9349999999999996,0.8741666666666665,2.9646250000000003,2.0233333333333334,0.49750000000000005,5.087458333333333,6.81241517398846,full,40,1.8699999999999999,make_staggered_convoy
