atk_base_bearing_rad,atk_launch_delay_mean,atk_mode,atk_n,atk_spread_rad,atk_torpedo_max_run_time,atk_torpedo_origin,atk_torpedo_speed,def_jitter_std,def_spacing_across,def_spacing_along,noise_p_dud,noise_sigma_heading_rad,noise_sigma_launch_delay,expected_hits,p_hit_ge_1,CVaR_90
-0.18869353354901408,1.8453756683490783,fan,6,0.2908207750432706,640.9090683499143,(-2000.0, 0.0),24.810066845039337,23.96089702946941,285.2453811035798,492.52963375919774,0.0881196791181155,0.00346664152577828,1.1579818179097106,5.54,1.0,7.071428571428571
-0.005336586604174665,1.9381881607856792,fan,2,0.17344502697929198,870.6653823057674,(-2000.0, 0.0),23.513949426598995,29.6531024393653,272.0382054452633,638.7282351423689,0.12005846663773681,0.047134417789404276,0.18380209624275312,3.1,1.0,5.142857142857143
0.11764355671335025,0.9796195976356152,fan,4,0.1778933233791501,719.1558221826198,(-2000.0, 0.0),20.971777097234035,23.209783553345396,404.71012769034144,477.3102907226073,0.04519448887550592,0.0279440354767541,0.3548975612696952,4.18,1.0,7.333333333333333
0.07909123871459696,0.9223233150675632,fan,2,0.26695112391473586,624.8219864519994,(-2000.0, 0.0),27.60046144569297,31.23965349919348,347.6399157279722,556.8156515165668,0.014894551932562262,0.032387304603053904,1.8354625658941262,2.64,1.0,4.230769230769231
-0.044637482285666025,0.9037424512378689,fan,6,0.39871913040063633,626.8107226402457,(-2000.0, 0.0),20.65753007892663,7.13123478349349,373.49165210460404,527.352189423307,0.006609361766717892,0.02985088422254923,1.833984238889509,6.82,1.0,9.2
-0.04529347193819655,1.6687173724978934,fan,6,0.3697138882859199,601.1778417447905,(-2000.0, 0.0),24.188684607079146,27.128276934059528,448.15463877252773,492.24678554525366,0.1766012288976463,0.0409431611741208,1.5692961990962058,4.94,1.0,9.2
0.1326430879246092,0.556368512490627,fan,2,0.29149259292852453,716.5322718649779,(-2000.0, 0.0),23.55254674088712,14.759641210368674,325.8899279598633,784.1187605277644,0.04570700079029608,0.04636275835814892,1.528779938161546,1.76,0.92,3.076923076923077
0.1883919767607825,0.5238428950312586,fan,2,0.1834883851790135,864.8131572618787,(-2000.0, 0.0),28.583638287365698,11.502065232327876,301.9550942338503,673.5459719313054,0.1742449007258322,0.005348498322018553,0.6157824569055907,1.78,0.96,3.0
-0.183497890925029,0.8337973031310533,fan,6,0.09845528844929104,712.152490242337,(-2000.0, 0.0),24.00936464144444,31.094320738849206,255.9794200645954,407.51322321309306,0.03852240347433205,0.04068285851170708,1.3279380128080231,6.72,1.0,9.727272727272727
0.017387541624106363,1.7409810908422998,fan,2,0.2720724802478981,747.1282024846817,(-2000.0, 0.0),20.19151592361183,6.543474880840376,420.75859365679275,532.1988674663373,0.003840504459471661,0.01738340523724658,0.6267358759782902,1.76,0.98,3.3333333333333335
0.02198417743001482,1.4552694671294133,fan,2,0.2630933164449268,708.2717455279751,(-2000.0, 0.0),29.34838209791047,12.58794428531321,322.16510192457116,566.0700480752713,0.00749890633205077,0.045441792963457336,1.8170372068082636,2.66,1.0,4.142857142857143
0.07501755488276363,0.662599318079585,fan,4,0.2702129328493727,769.529700665204,(-2000.0, 0.0),20.986196702637656,8.691991998449936,312.0341887143477,422.53776728968967,0.02836405111944027,0.006919617687999919,0.5717838859682338,5.64,1.0,7.142857142857143
-0.08962541050321633,1.0979380873063052,fan,4,0.3062523568948491,829.2047145486489,(-2000.0, 0.0),20.148062573461637,17.080810117300324,311.74127593906377,580.9887170151717,0.17119706072894172,0.001416323359241073,1.3980565126966635,5.64,1.0,8.0
-0.05180488297103252,1.5471417523018294,fan,6,0.07789668101994557,605.2070331014683,(-2000.0, 0.0),23.101876276756272,22.85392883132446,446.5788201403059,764.3072866940611,0.09133201203769975,0.014964874887916625,1.0822354176710902,5.14,1.0,8.4
0.030019526058514014,0.7394004463459207,fan,6,0.33568629530571026,820.4882377591449,(-2000.0, 0.0),28.281670834823824,8.938519084792702,376.44123880993874,700.277697960461,0.10613596915266404,0.011281991996002973,1.6643495979854617,6.72,1.0,8.2
-0.10299956411549052,1.4192703092184213,fan,2,0.29812873916719373,898.8112940158479,(-2000.0, 0.0),24.24567750736351,36.76930362403298,379.6795226703124,774.7349581431594,0.14747573716918075,0.04795778220322273,0.6045338467547772,1.38,0.78,3.25
0.07782653029456808,0.7734487385192779,fan,4,0.250954290686112,812.7568343907512,(-2000.0, 0.0),27.79153011980287,0.18674386781473817,437.551015297846,430.1702642445816,0.08498625381755119,0.012381598787145632,0.8942884601444518,2.76,1.0,4.363636363636363
0.11591656064798893,1.577739881400145,fan,2,0.20267903554521938,774.7575766546499,(-2000.0, 0.0),27.452036498779933,38.02002816628046,354.37728656115524,787.3170528175832,0.13250975405103624,0.017742085810981467,0.7034434257056454,1.16,0.84,2.230769230769231
-0.030539426571068874,0.980863300897338,fan,4,0.0021243188748124365,887.6887782377217,(-2000.0, 0.0),28.77367085513103,22.55742423472697,341.16706047048683,705.9579251773864,0.038391041639007244,0.008676448933663738,0.48228704183884785,2.72,0.88,6.333333333333333
0.1867211509423696,0.6146006150334242,fan,2,0.022758878103082747,816.2202896187407,(-2000.0, 0.0),22.31753663338569,32.98806299864171,306.30649269224915,734.7557162893056,0.04414564106695982,0.028521639801812815,1.4853084389480837,1.6,0.88,3.125
-0.06706854462661486,1.8535884459981706,fan,2,0.02524301001368401,752.7036244059246,(-2000.0, 0.0),22.449665682312048,26.417132788221885,346.72765247596163,625.2439070564918,0.0626073127731527,0.026410607289722304,0.8500121158308251,3.54,1.0,5.0
