profile_id,name,belief_score,u_pos_x,u_pos_y,estimated_range_m,estimated_bearing_rad,estimated_convoy_heading_rad,estimated_convoy_speed_mps,estimated_contact_count,estimated_formation_width_m,estimated_formation_depth_m,estimated_contact_density_per_km2,estimated_aspect_rad,projected_target_span_m,bearing_alignment_error_rad,range_score,bearing_alignment_score,aspect_score,formation_span_score,contact_density_score,spread_score,contact_score,inside_score,uncertainty_score,spawn_region,approach_side,inside_convoy_envelope,spread_rad,launch_delay_s,salvo_interval_s,u_boat_initial_speed_mps,candidate_source_label,selector_method,belief_rank,full_state_rank,attacker_score,expected_loss,expected_hits,expected_unique_ships_hit,value_lost,in_full_state_top_k,in_belief_top_k
VAE000015,vae_candidate_000015,0.6866568364915782,3476.28125,-5144.408203125,6339.641149805607,2.1768698902167536,0.06071059442613121,4.778443703475836,42,8443.980378240429,2312.7913809351735,2.150629579650624,1.0254333577991706,6357.428477995934,0.03792781288476199,0.053184757416244614,0.9996404133615626,0.8549390647609763,1.0,0.268828697456328,0.9679927786642832,1.0,0.0,0.06958146510083965,ahead_vae,ahead,False,0.10300606489181519,0.6677435636520386,2.9455008506774902,1.5303961038589478,vae_candidate_pool_v1,belief_limited_heuristic_v1,85,36,4.345,4.345,3.0,2.0,2.1450000000000005,False,False
VAE000005,vae_candidate_000005,0.6856022627021517,-1498.49267578125,-6191.6396484375,6423.674875865265,1.3493172677960321,-0.04017389421737695,4.831540555006346,42,8295.152875983114,2637.424276734475,1.919750974349385,1.7521014915763848,4089.9227987017252,0.19205990803845152,0.04686501462627957,0.990806560003339,0.9836091917937179,1.0,0.23996887179367313,0.7486573763617098,1.0,0.0,0.06496600847443378,starboard_vae,starboard,False,0.0403146855533123,1.8672195672988892,2.9759817123413086,1.4631916284561157,vae_candidate_pool_v1,belief_limited_heuristic_v1,86,39,4.319999999999999,4.319999999999999,3.1,2.0,2.1000000000000005,False,False
VAE000014,vae_candidate_000014,0.6848605869149005,-106.2298583984375,803.5493774414062,795.7055261874864,-1.4867748777135485,-0.025583602375145502,5.025586549655931,42,8067.34355844086,2502.0899731597283,2.0807304151745742,-1.68040137825139,3369.5281455876952,2.8142489602011147,0.6147539179235532,0.026550118731981043,0.993999377214796,1.0,0.2600913018968218,0.9999996311645684,1.0,1.0,0.12005014532945292,inside_convoy_envelope,inside,True,0.08721346408128738,0.8874333500862122,2.937739849090576,1.7677804231643677,vae_candidate_pool_v1,belief_limited_heuristic_v1,87,26,4.5,4.5,4.0,2.0,2.1000000000000005,False,False
VAE000047,vae_candidate_000047,0.6839051062904459,-848.8416137695312,-6145.33984375,6299.683958327685,1.370674835992882,0.03664635210285678,4.491635068649465,42,8083.510108048753,2406.8031056324476,2.158781767471911,1.8075641696997675,4235.739442160369,0.35816224777262784,0.056429098842469966,0.9682713178265432,0.9721011920433246,1.0,0.2698477209339889,0.7722476909852327,1.0,0.0,0.06819230915212386,starboard_vae,starboard,False,0.042901962995529175,2.3396904468536377,1.9457769393920898,1.7472341060638428,vae_candidate_pool_v1,belief_limited_heuristic_v1,88,64,3.411666666666666,3.411666666666666,2.566666666666667,1.5666666666666669,1.6449999999999998,False,False
VAE000094,vae_candidate_000094,0.6836435289496108,3403.8896484375,6833.0888671875,7771.141807951383,-2.013093784729272,-0.00033305911900881184,5.077344577743092,42,8445.999478360694,2306.611289157616,2.155876243554842,-1.12883192797953,5697.464964305613,0.08391808182139027,0.004281173061912194,0.9982404718351643,0.9039132031218335,1.0,0.2694845304443553,0.9893741444931067,1.0,0.0,0.06930148349099506,port_vae,port,False,0.09628608077764511,2.231072425842285,2.9386825561523438,1.4780141115188599,vae_candidate_pool_v1,belief_limited_heuristic_v1,89,32,4.363333333333333,4.363333333333333,2.933333333333333,2.066666666666667,2.1233333333333326,False,False
VAE000073,vae_candidate_000073,0.6833651259108161,3602.310546875,6296.93408203125,7221.349156933324,-2.0717998089315213,-0.024648807040480523,4.800461585184391,42,8319.625833210739,2434.047865083334,2.074036434397489,-1.0944416516987523,5977.975003685668,0.07723489791072691,0.012348546005218208,0.9985094338213394,0.8886723608175077,1.0,0.25925455429968614,0.9945155619084596,1.0,0.0,0.06743701610277361,ahead_vae,ahead,False,0.09373804181814194,1.8534388542175293,1.506710410118103,1.8411462306976318,vae_candidate_pool_v1,belief_limited_heuristic_v1,90,10,5.953333333333331,5.953333333333331,3.0,2.8666666666666667,3.060000000000001,True,False
VAE000035,vae_candidate_000035,0.6801835370100906,983.6407470703125,-6935.1259765625,7048.625894254267,1.7095512257618288,0.011591540930198435,4.899522289894466,42,8159.636707546833,2525.702035409413,2.0379632729689985,1.4436329687581628,3540.1212055542283,0.3659422448920449,0.016822908103597007,0.9668935064478067,0.9919256295530933,1.0,0.2547454091211248,0.8222533061954533,1.0,0.0,0.06622959346106991,starboard_vae,starboard,False,0.04866086319088936,0.7638554573059082,2.4229214191436768,1.3681633472442627,vae_candidate_pool_v1,belief_limited_heuristic_v1,91,4,6.199999999999998,6.199999999999998,4.0,3.0,3.0,True,False
VAE000103,vae_candidate_000103,0.6766952772232961,4692.0126953125,8927.1337890625,9983.048932980942,-2.0878387656941135,-0.04124620037004811,5.0325238724256725,42,8316.901032765052,2323.925823139883,2.173028863842053,-1.0950000882657276,5875.329910846668,0.0941926281527743,1.9019180394075564e-05,0.9977835766496925,0.888928289265224,1.0,0.2716286079802566,0.9618753940547125,1.0,0.0,0.0687396690051609,port_vae,port,False,0.10447154194116592,1.309682011604309,2.3738863468170166,1.2884693145751953,vae_candidate_pool_v1,belief_limited_heuristic_v1,92,19,5.086666666666665,5.086666666666665,2.466666666666667,2.466666666666667,2.6199999999999997,True,False
VAE000055,vae_candidate_000055,0.6732690211619201,-3150.681884765625,-5955.91064453125,6590.302429592863,1.0619881410060732,-0.035413148751780796,4.832524259363588,42,8142.543046502734,2624.5482171792605,1.9653263245260695,2.04419136383194,6048.186565757573,0.4135976111845002,0.03618131108940882,0.9578404247406349,0.8900255872102698,1.0,0.24566579056575868,0.9243190866901017,1.0,0.0,0.06510529326275546,astern_vae,astern,False,0.06278546899557114,1.5273938179016113,1.8834776878356934,1.2626475095748901,vae_candidate_pool_v1,belief_limited_heuristic_v1,93,99,1.9066666666666665,1.9066666666666665,1.0333333333333334,1.0,0.8999999999999998,False,False
VAE000068,vae_candidate_000068,0.6713730955516651,3394.6376953125,7129.9765625,7782.150362553732,-2.0354997576402467,-0.018932985855460112,5.346006560563705,42,8197.364381959456,2250.943507273773,2.2762001861060783,-1.1250258818050065,5565.298094301973,0.08186831238087856,0.004186434092183707,0.9983253305321105,0.902278753423425,1.0,0.2845250232632598,0.8640359231858817,1.0,0.0,0.07033174316969218,port_vae,port,False,0.0539059042930603,0.8689697980880737,1.9160737991333008,1.7845802307128906,vae_candidate_pool_v1,belief_limited_heuristic_v1,94,60,3.5833333333333335,3.5833333333333335,1.8,1.8,1.7833333333333334,False,False
VAE000039,vae_candidate_000039,0.6704105196331612,24.200775146484375,-749.8172607421875,745.9683241543927,1.6236878342864123,-0.03142348114903051,5.076422510383265,42,8078.3725845267645,2471.361949596727,2.1037254221277406,1.4864813381543505,3142.903829519528,3.0066100539045135,0.5962063838072756,0.004548163515845194,0.9964475966016367,1.0,0.2629656777659676,0.9686544605192885,1.0,1.0,0.12594457099024922,inside_convoy_envelope,inside,True,0.0716930478811264,2.277660846710205,1.965874433517456,1.5583558082580566,vae_candidate_pool_v1,belief_limited_heuristic_v1,95,87,2.4000000000000004,2.4000000000000004,3.0,1.0,1.0,False,False
VAE000066,vae_candidate_000066,0.668634048074652,-1126.17626953125,6995.38916015625,7134.783245369488,-1.4459286111386118,-0.0004228553620646695,4.976125356197001,42,8405.450378799675,2341.486964625383,2.13401052668298,-1.696086897813246,3373.5035460417903,0.5152387439238871,0.014438749203931121,0.9350875538969563,0.99216139847922,1.0,0.2667513158353725,0.7909194776106641,1.0,0.0,0.06887505606296983,port_vae,port,False,0.045002177357673645,0.7380946278572083,2.9732208251953125,1.9687724113464355,vae_candidate_pool_v1,belief_limited_heuristic_v1,96,88,2.3466666666666662,2.3466666666666662,2.2333333333333334,1.0,1.1000000000000003,False,False
VAE000076,vae_candidate_000076,0.6670943026942643,3658.356689453125,5959.78564453125,7009.019411890708,-2.1230422253945687,-0.03463680083742432,5.063820347631872,42,8231.594267949104,2332.4689847006694,2.187507026838691,-1.0531872290326487,6099.951012599522,0.11915196776169523,0.018030305250693872,0.9964548993296732,0.8690046899738132,1.0,0.27343837835483636,0.8546352782688877,1.0,0.0,0.06909932301836971,ahead_vae,ahead,False,0.05267981439828873,1.8722573518753052,1.9805443286895752,1.9208245277404785,vae_candidate_pool_v1,belief_limited_heuristic_v1,97,92,2.2766666666666664,2.2766666666666664,2.1333333333333333,1.0,1.0500000000000005,False,False
VAE000003,vae_candidate_000003,0.6657840038640708,-1786.08837890625,5687.169921875,6066.682333381497,-1.285870017747562,-0.028842741409498104,4.419226753717485,42,8201.196762906997,2301.128020023356,2.225518855177239,-1.8845653772517292,4720.045490904454,0.7327492819909709,0.07874782663151987,0.8716690878794621,0.9511770269207362,1.0,0.27818985689715486,0.8058892985217291,1.0,0.0,0.06994296117619085,port_vae,port,False,0.04672662168741226,1.912071704864502,2.439289093017578,1.0406087636947632,vae_candidate_pool_v1,belief_limited_heuristic_v1,98,72,2.700000000000001,2.700000000000001,4.0,1.0,1.1000000000000003,False,False
VAE000097,vae_candidate_000097,0.6640535051949938,3550.554443359375,8370.2724609375,9103.093059584548,-1.9879771608633745,-0.0007201745597510747,5.494695721215315,42,8284.419223552137,2251.684395337675,2.2515401954081002,-1.1543356672861698,5410.489277269249,0.20052720399842716,0.00020476264352566599,0.9899808511893484,0.9145264212862554,1.0,0.28144252442601253,0.8003351020077948,1.0,0.0,0.07009371383154814,port_vae,port,False,0.04608216881752014,2.2299365997314453,1.9963003396987915,1.366283655166626,vae_candidate_pool_v1,belief_limited_heuristic_v1,99,98,2.0533333333333337,2.0533333333333337,1.7666666666666666,1.0,0.8999999999999998,False,False
VAE000104,vae_candidate_000104,0.6200452378619762,-4121.5224609375,-4639.640625,6200.73064425094,0.7919689253237929,0.003074172531958335,4.715430394407651,42,8231.216735756661,2416.573721497965,2.1114714067150673,2.352697900797959,7514.702355948706,0.4522061398518759,0.06517179884305159,0.949742658535532,0.7095749156323107,1.0,0.2639339258393834,0.6815283178308983,1.0,0.0,0.06804318417562251,astern_vae,astern,False,0.03323044627904892,1.1422266960144043,2.4988481998443604,1.0860549211502075,vae_candidate_pool_v1,belief_limited_heuristic_v1,100,71,2.813333333333332,2.813333333333332,2.2666666666666666,1.3666666666666667,1.2666666666666664,False,False
