action_name,split,profiles,samples,expected_hits,CVaR_90,VaR_90,p_hit_ge_1,value_lost,expected_unique_ships_hit,expected_repeat_hits,expected_loss,CVaR_90_loss,complexity_cost,layout_type
rect_standard_loose,eval,10,1200,2.565833333333333,3.1502574593679116,3.29,0.9983333333333334,3.81525,2.236666666666667,0.4925,7.610708333333332,9.650921413881557,1.25,make_rectangular_convoy
rect_loose_compact,train,20,2400,3.3083333333333345,3.807043956043956,3.8941666666666666,1.0,4.936904166666666,3.1704166666666667,0.5475,10.051189583333334,12.253832564459021,1.2,make_rectangular_convoy
rect_loose_compact,eval,10,1200,3.2875,3.7147058823529413,3.95,1.0,5.7823416666666665,3.5450000000000004,0.40499999999999997,11.590512499999999,14.232261282349953,1.2,make_rectangular_convoy
rect_loose_standard,train,20,2400,3.0266666666666664,3.5780870781579175,3.8641666666666667,0.9895833333333334,4.4471,2.8124999999999996,0.5208333333333334,9.024816666666668,11.126616127560938,1.25,make_rectangular_convoy
rect_loose_standard,eval,10,1200,2.8375,3.3127919491020146,3.86,0.9933333333333334,4.331333333333332,2.638333333333333,0.3775,8.683166666666667,10.623532979421565,1.25,make_rectangular_convoy
rect_loose_loose,train,20,2400,2.9745833333333334,3.584771061828686,3.7866666666666666,0.9962500000000002,4.024599999999999,2.6562499999999996,0.5758333333333333,8.277066666666666,10.061892111990979,1.3499999999999999,make_rectangular_convoy
rect_loose_loose,eval,10,1200,3.025,3.5248778998779002,3.95,0.9950000000000001,3.728583333333334,2.3766666666666665,0.6808333333333333,7.630374999999999,9.537350980389343,1.3499999999999999,make_rectangular_convoy
staggered_compact_compact,train,20,2400,3.3670833333333325,3.8582923497267756,3.9166666666666665,0.9995833333333334,5.7298833333333326,3.7712500000000007,0.34375,11.680575000000001,14.395007131091777,1.15,make_staggered_convoy
staggered_compact_compact,eval,10,1200,3.4116666666666666,3.8,3.95,0.9991666666666668,5.7056249999999995,3.371666666666667,0.4141666666666667,11.338604166666666,13.492292560079349,1.15,make_staggered_convoy
staggered_compact_standard,train,20,2400,3.2579166666666666,3.8211999022482894,3.9166666666666665,0.9970833333333333,4.5650625,3.1037500000000002,0.595,9.449593750000002,11.612544360042051,1.2,make_staggered_convoy
staggered_compact_standard,eval,10,1200,3.2725,3.610013037809648,3.9425000000000003,1.0,5.113708333333333,3.0349999999999997,0.5641666666666667,10.211395833333333,11.868095238095238,1.2,make_staggered_convoy
staggered_compact_loose,train,20,2400,2.9933333333333336,3.6178591091091095,3.9008333333333334,0.9962500000000002,4.256312500000001,2.7191666666666667,0.6333333333333334,8.686468750000001,10.849268612412914,1.2999999999999998,make_staggered_convoy
staggered_compact_loose,eval,10,1200,2.5550000000000006,3.2321411730032423,3.2966666666666664,0.8941666666666667,3.5401666666666665,2.2875,0.41166666666666674,7.2225833333333345,8.978554934544174,1.2999999999999998,make_staggered_convoy
staggered_standard_compact,train,20,2400,3.3583333333333334,3.8513333333333337,3.8716666666666666,0.9995833333333334,5.612445833333334,3.6029166666666668,0.36625,11.374252083333335,14.080731424563108,1.25,make_staggered_convoy
staggered_standard_compact,eval,10,1200,2.7275,3.310877684407096,3.95,0.9933333333333334,5.8298749999999995,3.3474999999999993,0.38,11.4988125,13.849487173731712,1.25,make_staggered_convoy
staggered_standard_standard,train,20,2400,3.0595833333333333,3.7752051019156285,3.6991666666666667,0.99875,4.273862499999999,2.878333333333333,0.41625000000000006,8.796710416666667,11.474971765452745,1.3,make_staggered_convoy
staggered_standard_standard,eval,10,1200,3.1408333333333336,3.6182993730407524,3.8975,0.9950000000000001,4.921958333333333,2.8874999999999997,0.36249999999999993,9.7654375,11.486183859072225,1.3,make_staggered_convoy
staggered_standard_loose,train,20,2400,2.9345833333333333,3.5313332788383094,3.9166666666666665,0.9962500000000001,4.1834375,2.6704166666666667,0.5520833333333333,8.521906249999999,10.7639572495223,1.4,make_staggered_convoy
staggered_standard_loose,eval,10,1200,2.5758333333333336,3.2598888372485653,3.4849999999999994,0.9533333333333334,3.473208333333333,2.3616666666666664,0.39416666666666667,7.177979166666667,9.997469112446039,1.4,make_staggered_convoy
staggered_loose_compact,train,20,2400,3.042916666666667,3.6055692055692057,3.8033333333333332,0.9995833333333334,5.250029166666668,3.100416666666667,0.4883333333333333,10.453043749999999,12.794520565920568,1.3499999999999999,make_staggered_convoy
staggered_loose_compact,eval,10,1200,2.7975,3.504225352112676,3.95,0.9974999999999999,5.5050083333333335,3.1183333333333336,0.4166666666666667,10.8355125,13.478376373626372,1.3499999999999999,make_staggered_convoy
staggered_loose_standard,train,20,2400,2.9354166666666663,3.615569679849341,3.691666666666667,0.99875,3.9687666666666663,2.6087499999999997,0.5891666666666667,8.157983333333332,10.745029176841678,1.4,make_staggered_convoy
staggered_loose_standard,eval,10,1200,2.7250000000000005,3.054118420499346,3.86,0.9949999999999999,4.807458333333333,2.8558333333333334,0.4133333333333334,9.578520833333332,11.629849649759397,1.4,make_staggered_convoy
staggered_loose_loose,train,20,2400,2.7625,3.432708865633022,3.7141666666666673,0.9904166666666668,3.828391666666666,2.3020833333333335,0.5554166666666667,7.695337500000001,9.762201155404423,1.4999999999999998,make_staggered_convoy
staggered_loose_loose,eval,10,1200,2.8283333333333336,3.4191163891797616,3.95,0.9783333333333333,3.18175,2.2041666666666666,0.6566666666666666,6.667291666666666,9.547301273492861,1.4999999999999998,make_staggered_convoy
